Date,CESICNY Index,CESIEUR Index,CESIGBP Index,CESIJPY Index,CESIUSD Index,CL1 Comdty,CPDR3AFC Index,CTOTAUD Index,CTOTBRL Index,CTOTCAD Index,CTOTCNY Index,CTOTEUR Index,CTOTGBP Index,CTOTJPY Index,CTOTUSD Index,DXY Curncy,ES1 Index,ES1 Index,ES1 Index,ES1 Index,ES1 Index,FDTR Index,FEDL01 Index,FHLK1W Index,GC1 Comdty,GT10 Govt,GT2 Govt,HG1 Comdty,IRRBIOER Index,LB1 Comdty,MOVE Index,NDX Index,NDX Index,NDX Index,NDX Index,NDX Index,NDX Index,NQ1 Index,NQ1 Index,NQ1 Index,NQ1 Index,NQ1 Index,OBFR01 Index,RTY Index,RTY Index,RTY Index,RTY Index,RTY Index,RTY1 Index,RTY1 Index,RTY1 Index,RTY1 Index,RTY1 Index,SFR1 COMB Comdty,SFR1 COMB Comdty,SPF Index,SPX Index,SPX Index,SPX Index,SPX Index,SPX Index,SPX Index,TGCRRATE Index,TOMOTCSO Index,USGG12M Index,USGG1M Index,USGG3M Index,USGG6M Index,VIX Index
Date,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_HIGH,PX_LOW,PX_OPEN,PX_SETTLE,PX_VOLUME,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_HIGH,PX_LAST,PX_LOW,PX_OPEN,PX_VOLUME,TURNOVER,PX_HIGH,PX_LOW,PX_OPEN,PX_SETTLE,PX_VOLUME,PX_LAST,PX_HIGH,PX_LAST,PX_LOW,PX_OPEN,PX_VOLUME,PX_HIGH,PX_LAST,PX_LOW,PX_OPEN,PX_SETTLE,PX_LAST,PX_VOLUME,PX_LAST,PX_HIGH,PX_LAST,PX_LOW,PX_OPEN,PX_VOLUME,TURNOVER,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST
2020/6/2,-11.5,-262.1,-58,7.3,-53.9,33.23,0.11,11.47,-1.19,1.43,-11.16,-2.94,8.17,-10.57,-14.12,97.673,3088.47,3044.34,3062.14,3086.47,1458830,0.25,0.06,0.36,1865.49,0.686,0.164,259.6,0.1,357,55.35,9660.08,9657.31,9511.88,9603.18,196490588,29007579.72,9923.07,9753.49,9840.97,9900.23,389908,0.06,1421.115,1418.208,1403.689,1409.159,426245251,1429.52,1424,1395.36,1411.64,1424,95.8339,2,395.23,3081.07,3080.82,3051.64,3064.78,638748969,49873669.72,0.05,0,0.1548,0.1039,0.1395,0.1552,26.84
2020/6/3,0.4,-226.3,-54.4,7,8,33.66,,11.67,-0.92,1.09,-11.21,-3,8.1,-10.76,-14.14,97.276,3139.13,3083.71,3087.47,3127.34,1623708,0.25,0.06,0.36,1834.08,0.747,0.191,259.24,0.1,348.1,61.24,9729.69,9704.69,9648.93,9689.72,199761371,28178076.44,9982.84,9887.66,9910.24,9938.2,376694,0.06,1463.547,1452.09,1425.366,1425.366,452540915,1472.23,1455.75,1422.39,1424.9,1455.75,95.8291,36,410.36,3130.94,3122.87,3098.9,3098.9,664131047,51253890.28,0.05,0,0.1624,0.1166,0.1471,0.1679,25.66
2020/6/4,2.4,-209.8,-55.1,6.9,8.3,33.77,,10.98,-1.14,0.99,-11.18,-3.02,8.11,-10.8,-14.06,96.677,3136.37,3097,3127.34,3120.07,1830904,0.25,0.06,0.36,1858.39,0.825,0.196,259.44,0.1,356.2,61.18,9741.97,9629.66,9577.71,9672.17,217465321,28757667.76,9997.46,9822.76,9938.97,9878.17,462358,0.06,1460.085,1452.063,1439.107,1450.161,496617051,1468.01,1459.37,1434.15,1457.96,1459.37,95.8315,331,418.46,3128.91,3112.35,3090.41,3111.56,784969099,53616911.25,0.06,,0.1573,0.109,0.142,0.173,25.81
2020/6/5,4.8,-215.2,-55.1,10.5,66.3,35.7,,11.01,-0.7,1.88,-11.66,-3.19,8.02,-11.28,-14.07,96.937,3220.38,3116.06,3122.83,3196.56,2444330,0.25,0.07,0.36,1810.63,0.896,0.209,266.32,0.1,368.8,61.97,9846.63,9824.39,9659.45,9673.09,264775393,37213503.16,10103.93,9853.03,9895.87,10065.19,513656,0.06,1525.563,1507.153,1460.179,1460.179,684642656,1535.13,1509.91,1455.85,1461.07,1509.91,95.8315,326,434.64,3211.72,3193.93,3163.84,3163.84,1015182134,74846657.83,0.06,,0.1599,0.1115,0.1471,0.1781,24.52
2020/6/8,22.1,-214.6,-51.7,4,69.7,34.48,,12.29,-0.28,1.58,-11.73,-3.12,8.08,-11.13,-13.99,96.618,3241.19,3193.05,3202.32,3237.43,1602601,0.25,0.07,0.36,1834.4,0.876,0.227,267.36,0.1,370.8,62.77,9904.52,9901.52,9753.87,9805.69,206092219,32110376.08,10160.11,10002.08,10075.96,10143.44,391647,0.07,1537.619,1536.895,1510.588,1510.588,743468166,1546.78,1544.37,1508.2,1513.22,1544.37,95.8291,80,442.27,3233.13,3232.39,3196,3199.92,804790515,62418678.55,0.06,,0.1751,0.1318,0.1572,0.1832,25.81
2020/6/9,25.4,-214.2,-49.4,1.9,69.6,35.15,,11.76,-0.33,1.62,-11.79,-3.16,8.13,-11.16,-14.01,96.324,3240.94,3199.82,3237.68,3215.36,1695764,0.25,0.07,0.36,1852.48,0.826,0.204,270.86,0.1,357.6,62.94,10006.9,9967.17,9859,9861.18,197026493,32431356.7,10267.09,10068.27,10146,10211.42,437442,0.07,1533.027,1507.051,1496.685,1533.027,559077295,1547.79,1515.33,1502.37,1546.48,1515.33,95.8315,,432.93,3222.71,3207.18,3193.11,3213.32,713443262,59331800.05,0.06,0,0.1726,0.1318,0.1576,0.1827,27.57
2020/6/10,31,-213.2,-48.8,-2.2,65.1,35.75,,11.7,-0.28,1.91,-11.96,-3.22,8.11,-11.33,-14.02,95.959,3237.18,3189.53,3214.61,3195.8,1996065,0.25,0.08,0.36,1851.19,0.728,0.17,276.85,0.1,362,60.02,10155.2,10094.26,10022.44,10037.98,221260706,37336612.12,10421.27,10219.12,10220.65,10351.23,557713,0.07,1506.941,1467.39,1465.941,1506.941,519385157,1533.12,1473.23,1467.61,1514.23,1473.23,95.8339,90,416.7,3223.27,3190.14,3181.49,3213.42,771297979,60934839.69,0.06,0,0.1751,0.1191,0.1653,0.1725,27.57
2020/6/11,36.7,-220.2,-50,-4.1,74.7,32.81,,12,-0.4,1,-11.37,-2.99,8.08,-10.68,-13.99,96.733,3198.31,3005.47,3193.55,3019.51,3528726,0.25,0.08,0.36,1871.73,0.671,0.2,269.55,0.1,351,56.47,9978.19,9588.48,9586.25,9907.56,296864786,46646160.07,10371.5,9835.33,10350.21,9868.42,828944,0.07,1458.335,1356.224,1355.322,1458.335,548728007,1472.43,1363.91,1357.38,1468.41,1363.91,95.8315,125,382.62,3123.53,3002.1,2999.49,3123.53,947088300,77746636.56,0.06,0,0.1802,0.1166,0.1602,0.1801,40.79
2020/6/12,45,-215.9,-132.2,-6.3,82.2,32.73,,12.11,-0.18,1.2,-11.39,-2.93,8.13,-10.51,-14.01,97.319,3097.25,2991.18,3021.02,3044.09,2872339,0.25,0.08,0.36,1869.04,0.705,0.194,270.96,0.1,354.6,55.81,9849.01,9663.77,9499.09,9785.58,248956467,38871789.12,10107.01,9743.23,9867.65,9897.41,508840,0.07,1412.91,1387.685,1349.391,1366.958,483256612,1422.19,1389.83,1352.15,1366.92,1389.83,95.8291,10,394.14,3088.42,3041.31,2984.47,3071.04,801367164,64187812.65,0.06,,0.1751,0.1242,0.15,0.1776,36.09
2020/6/15,43.4,-204.9,-129.8,-2.1,101.5,33.51,,11.34,-0.44,1.48,-11.38,-2.96,8.14,-10.58,-14.02,96.706,3088.73,2944.03,3001.96,3082.46,1947459,0.25,0.09,0.36,1858.18,0.722,0.191,267.52,0.1,361.3,58.09,9809.41,9776.89,9489.58,9517.14,220261501,33126591.14,10072.37,9627.27,9786.33,10056.98,319211,0.08,1425.841,1419.607,1343.602,1381.414,500082723,1435.65,1428.32,1324.92,1365.62,1428.32,95.8291,237,399.56,3079.76,3066.59,2965.66,2993.76,785779880,59031762.56,0.07,0,0.1649,0.1344,0.1526,0.1776,34.4
2020/6/16,42.2,-200.1,-126.7,-5.1,119.3,34.65,,11.4,-0.13,1.67,-11.73,-3.03,8.21,-10.76,-14.01,96.958,3177.5,3080.7,3085.72,3138.38,1377224,0.25,0.09,0.36,1868.18,0.754,0.201,267.26,0.1,373.4,60.49,10010.89,9949.37,9801.45,9983.65,230299259,35415593.57,10275.81,10054.16,10069.29,10233.48,216305,0.08,1473.745,1452.26,1427.841,1432.346,486024558,1492.02,1461.58,1425.5,1430.83,1461.58,95.8291,3151,405.29,3153.45,3124.74,3076.06,3131,807726824,62730281.03,0.07,0,0.1776,0.1267,0.1521,0.1852,33.67
2020/6/17,40.9,-196.3,-125.4,-21,113.4,34.27,,11.02,-0.21,1.42,-11.64,-3.01,8.16,-10.73,-13.98,97.158,3167.31,3114.47,3131.84,3127.06,1850300,0.25,0.09,0.37,1867.22,0.739,0.197,269.87,0.1,382.3,58.16,10058.65,9982.48,9952.5,9998.86,182171229,26934107.03,10321.83,10185.97,10223.21,10255.57,404568,0.08,1456.765,1426.531,1424.595,1453.328,472236027,1481.32,1434.79,1428.85,1457.35,1434.79,95.8387,1090,399.73,3141.16,3113.49,3108.03,3136.13,644978627,47824281.33,0.07,0,0.1777,0.1217,0.1471,0.1674,33.47
2020/6/18,39.5,-192,-123.6,-21.7,126.7,35.06,,10.65,-0.43,1.8,-11.78,-3.07,8.11,-10.91,-13.96,97.421,3140.14,3084.28,3124.04,3118,1636217,0.25,0.09,0.37,1862.37,0.709,0.195,269.71,0.1,401.3,55.15,10018.56,10012.05,9942.11,9972.35,187422402,26648881.11,10302.82,10135.89,10254.8,10255.57,431111,0.08,1439.745,1427.075,1412.274,1424.725,444098512,1449.29,1427.74,1409.71,1433.28,1427.74,95.8459,843,399.37,3120,3115.34,3093.51,3101.64,646183328,47569694.64,0.07,0,0.1777,0.109,0.1445,0.1674,32.94
2020/6/19,38,-186.9,-74,-22.4,128.6,35.88,,10.96,-0.22,2.12,-12.06,-3.15,8.15,-11.14,-13.93,97.623,3165.05,3076.48,3116.74,3079.25,1952273,0.25,0.09,0.37,1885.93,0.695,0.189,272.11,0.1,421.4,53.4523,10121.67,10008.64,9937.81,10104.63,500719032,72256401.77,10388.6,10186.74,10257.62,10194.44,518436,0.08,1443.804,1418.634,1409.471,1430.652,1732065034,1461.48,1411.83,1410.42,1427.54,1411.83,95.8507,829,396.68,3155.53,3097.74,3083.11,3140.29,2263049332,164787329.3,0.06,0,0.1675,0.1141,0.1471,0.1649,35.12
2020/6/22,32.2,-168.1,-68.4,-25.2,145.4,36.69,,10.76,-0.25,2.46,-12.24,-3.22,8.19,-11.31,-13.94,97.039,3134.35,3046.79,3059.87,3130.83,1392325,0.25,0.08,0.37,1900.35,0.709,0.193,276.43,0.1,430.1,53.9318,10134.64,10130.33,9989.49,10009,184307027,28982469.6,10411.21,10112.26,10137.43,10401.19,354768,0.08,1433.527,1433.527,1400.984,1417.671,515242743,1445.77,1443.95,1393.2,1402.66,1443.95,95.8507,569,394.78,3120.92,3117.86,3079.39,3094.42,709123735,53652969.4,0.06,0,0.1675,0.1217,0.1395,0.1623,31.77
2020/6/23,29.6,-92.2,-26.6,-26.4,155.7,36.37,,10.56,-0.37,2.28,-12.18,-3.16,8.23,-11.15,-13.93,96.646,3166.06,3079.75,3131.84,3138.63,1528485,0.25,0.08,0.37,1917.13,0.713,0.189,277.06,0.1,440.7,54.04,10306.9,10209.82,10172.07,10192.42,186952442,30576452.51,10577.37,10244.53,10397.85,10474.38,406477,0.08,1454.12,1439.338,1436.464,1436.464,503175165,1469.83,1444.36,1410.01,1444.56,1444.36,95.8507,579,396.43,3154.9,3131.29,3127.12,3138.7,708016503,53940830.03,0.05,0,0.1726,0.1039,0.1344,0.1674,31.37
2020/6/24,26.7,-87.5,-26,-27.8,157.1,34.24,,11.49,-0.21,1.6,-11.81,-2.96,8.21,-10.6,-14.01,97.148,3148.69,3039.24,3133.35,3068.68,2387916,0.25,0.08,0.37,1909.71,0.68,0.189,276.22,0.1,428.8,54.89,10232.42,10002.7,9943.24,10183.77,231743489,36129208.86,10521.64,10198.3,10461.03,10284.08,661645,0.08,1437.2,1389.741,1374.395,1437.2,531696709,1451.91,1406.29,1377.79,1443.05,1406.29,95.8531,371,382.51,3115.01,3050.33,3032.13,3114.4,788986760,61632765.04,0.06,0,0.165,0.0989,0.1369,0.1598,33.84
2020/6/25,23.1,-85.5,-25.4,-26.4,168.2,34.88,,10.79,-0.15,1.91,-11.8,-2.94,8.25,-10.42,-14.13,97.429,3099.38,3024.4,3066.42,3090.57,1967245,0.25,0.08,0.37,1904.87,0.686,0.188,277.53,0.1,435.6,51.57,10110.29,10101.83,9901.21,10003.5,193453525,29104681.58,10382.95,10155.41,10278.43,10363.69,514249,0.08,1413.707,1413.315,1375.365,1388.409,507967397,1423.41,1419.78,1373.26,1404.58,1419.78,95.8555,38,392.86,3086.25,3083.76,3024.01,3046.6,661457084,51078698.16,0.06,0,0.165,0.1014,0.1369,0.1624,32.22
2020/6/26,18.4,-81.8,-25,-28.5,162.1,34.68,,11.22,-0.23,1.47,-11.79,-2.93,8.29,-10.4,-14.21,97.433,3101.89,3011.82,3091.07,3026.41,2208418,0.25,0.08,0.37,1915.3,0.642,0.167,277.11,0.1,430.5,51.21,10093.98,9849.36,9837.74,10087.08,388989878,58679342.82,10396.82,10092.48,10362.41,10134.86,576150,0.08,1411.369,1378.78,1375.586,1411.369,1961062483,1422.7,1384.94,1379.2,1417.67,1384.94,95.8579,658,375.84,3073.73,3009.05,3004.63,3073.2,1537463295,115467331.6,0.06,0,0.1523,0.1065,0.1369,0.1573,34.73
2020/6/29,-3.1,-99.8,-35.4,-41.8,167.4,35.77,,10.87,-0.57,2.03,-11.93,-3.12,8.22,-10.98,-14.12,97.536,3070.95,3002.76,3005.53,3067.42,1585146,0.25,0.08,0.37,1916.27,0.624,0.15,278.51,0.1,426.1,52.96,9965.08,9961.16,9742.89,9850.55,174562479,29302193.21,10269.95,9994.38,10052.68,10246.07,479544,0.08,1427.086,1421.207,1381.042,1383.043,547984061,1435.59,1433.28,1369.23,1371.85,1433.28,95.8579,,379.56,3053.89,3053.24,2999.74,3018.59,612981450,49254506.33,0.06,0,0.1472,0.1217,0.1217,0.1547,31.78
2020/6/30,-0.2,-90.2,-46.9,-73,181.2,35.38,,11.22,-0.12,1.8,-12.06,-3.12,8.22,-11.06,-13.97,97.391,3121.27,3049.81,3065.66,3110.2,1724164,0.25,0.08,0.37,1937.04,0.657,0.15,282.23,0.1,435.7,54.13,10185.35,10156.85,9956.83,9970.21,231759486,38884880.07,10449.22,10211.65,10255.57,10424.3,422348,0.08,1444.12,1441.365,1413.181,1418.554,638505745,1451.91,1447.78,1416.46,1432.47,1447.78,95.8579,605,385.49,3111.51,3100.29,3047.83,3050.2,803385927,65932079.83,0.07,0,0.1497,0.0913,0.1293,0.1297,30.43
2020/7/1,3.5,-68.5,-47.4,-88,184.7,35.87,0.13,10.3,-0.04,1.81,-11.98,-3.12,8.19,-11.02,-13.98,97.196,3137.87,3082.52,3105.16,3123.03,1537321,0.25,0.08,0.37,1914.87,0.677,0.163,282.8,0.1,438.6,53.28,10321.77,10279.25,10142.75,10160.41,167601769,33490314.2,10591.5,10351.11,10417.88,10549.12,402791,0.08,1451.457,1427.314,1423.651,1443.287,493591881,1461.07,1434.39,1425.12,1446.17,1434.39,95.8531,89,381.5,3128.44,3115.86,3101.17,3105.92,611490959,51575616.09,0.07,0,0.1472,0.1065,0.1293,0.1501,28.62
2020/7/2,3.7,-65.9,-45.1,-88.3,188.1,36.62,,10.66,-0.14,2.53,-12.25,-3.23,8.18,-11.41,-13.92,97.317,3176.87,3115.48,3121.77,3149.2,1552517,0.25,0.09,0.38,1925.74,0.67,0.154,284.3,0.1,448,50.96,10432.55,10341.89,10328.78,10386.38,167958850,35405271.04,10706.81,10526.26,10538.59,10638.5,404764,0.09,1459.41,1431.86,1427.314,1427.314,411230393,1468.83,1442.84,1427.84,1433.78,1442.84,95.8459,1055,381.75,3165.81,3130.01,3124.52,3143.64,587877738,50802839.03,0.07,,0.1446,0.1141,0.1369,0.1501,27.68
2020/7/3,10.8,-51.7,-41.7,-88.8,188.9,,,10.69,-0.15,2.53,-12.25,-3.24,8.18,-11.41,-13.92,97.172,,,,,,0.25,0.09,0.38,,0.67,0.154,,0.1,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,,,,,0.1446,0.109,0.1369,0.1501,
2020/7/6,11.6,-46.7,-8.4,-92.1,213.6,36.6,0.11,12.02,0.11,3.26,-12.58,-3.32,8.14,-11.74,-13.85,96.725,3194.99,3141.4,3141.4,3192.47,1459512,0.25,0.09,0.36,1929.51,0.678,0.159,286.99,0.1,460.1,52.03,10625.09,10604.06,10485.81,10487.7,179264636,39130420.88,10904.31,10623.86,10629.76,10887.87,486369,0.09,1461.276,1442.882,1435.948,1435.948,472276314,1476.78,1452.92,1434.28,1434.28,1452.92,95.8387,334,389.19,3182.59,3179.72,3155.29,3155.29,620412540,52970546.77,0.08,,0.1522,0.1141,0.1369,0.1577,27.94
2020/7/7,11.8,-50.1,-4.8,-100.1,221.3,36.6,,12.61,0.18,3.29,-12.74,-3.35,8.17,-11.92,-13.75,96.881,3204.55,3152.72,3190.46,3156.75,1333466,0.25,0.09,0.36,1947.15,0.641,0.159,289.31,0.1,471,50.98,10704.93,10524.01,10516.63,10595.94,157574461,35404656.85,10986.49,10792.59,10889.41,10819.81,465212,0.09,1441.302,1415.996,1414.245,1441.302,437090448,1460.27,1420.89,1419.38,1452.21,1420.89,95.8387,430,381.12,3184.15,3145.32,3142.93,3166.44,574607294,49196724.96,0.08,0,0.1421,0.1115,0.1398,0.1573,29.43
2020/7/8,11.9,-47.2,-3.8,-79.1,222,36.85,,13.2,0.57,3.5,-13,-3.36,8.25,-11.92,-13.73,96.428,3186.69,3145.67,3155.49,3183.92,1527612,0.25,0.09,0.36,1958.66,0.665,0.161,292.11,0.1,485,49.8,10669.13,10666.7,10528.82,10594.41,160479323,33610804.77,10964.41,10792.08,10813.39,10953.36,481023,0.09,1431.827,1427.402,1402.176,1416.364,447031720,1439.72,1433.08,1405.08,1420.69,1433.08,95.8387,165,385.14,3171.8,3169.94,3136.53,3153.07,592628138,49717867.68,0.08,0,0.1446,0.1014,0.1348,0.1497,28.08
2020/7/9,11.7,-49.7,-0.4,-76.6,224.1,35.69,0.12,13.32,0.7,2.87,-12.83,-3.26,8.19,-11.6,-13.76,96.7,3191.22,3125.29,3186.69,3161.27,1881833,0.25,0.09,0.36,1940.59,0.614,0.153,293.61,0.1,499,50.07,10785.96,10754.59,10574.97,10745.87,187488329,34876711.92,11068.42,10848.32,10965.69,11020.4,607385,0.09,1427.832,1398.92,1384.096,1427.441,432474856,1438.21,1403.87,1385.84,1437.21,1403.87,95.8363,146,376.87,3179.78,3152.05,3115.7,3176.17,618475892,51292899.76,0.08,,0.137,0.0938,0.1246,0.1471,29.26
2020/7/10,16.7,-38.8,0.8,-76,225.9,36.53,0.11,12.51,0.07,3.33,-12.89,-3.35,8.15,-11.85,-13.8,96.652,3201.78,3131.58,3162.53,3199.02,1408591,0.25,0.09,0.36,1938.54,0.646,0.156,299.71,0.1,539,49.19,10842.78,10836.33,10639.48,10751.77,160311307,38231781.07,11143.67,10915.61,11019.88,11133.14,527570,0.09,1422.71,1422.679,1395.652,1398.921,374572186,1433.88,1429.65,1383.33,1404.07,1429.65,95.8339,129,389.97,3186.82,3185.04,3136.22,3152.47,551891752,47632864.61,0.08,,0.137,0.0938,0.1246,0.1446,27.29
2020/7/13,21.5,-27.2,5.4,-58.8,236.3,36.13,,13.55,0.46,3.39,-13.09,-3.3,8.25,-11.69,-13.85,96.464,3247.07,3160.77,3204.05,3168.57,2074726,0.25,0.09,0.36,1951.67,0.619,0.154,305.66,0.1,533.4,49.55,11069.26,10602.21,10574.56,10951.54,228289165,57882086.02,11360.43,10849.86,11144.44,10889.41,736178,0.09,1452.321,1403.566,1403.061,1427.361,469156408,1461.58,1410.42,1406.49,1433.08,1410.42,95.8339,602,391.22,3235.32,3155.22,3149.43,3205.08,669535136,62155699.98,0.08,0,0.1472,0.1065,0.1271,0.1395,32.19
2020/7/14,34.1,-25.3,-70,-57.9,243.4,36.3,,13.96,0.68,3.86,-13.16,-3.32,8.25,-11.73,-13.92,96.259,3212.86,3139.13,3170.08,3204.05,2256766,0.25,0.09,0.36,1950.91,0.624,0.159,303.33,0.1,583,50.81,10701.88,10689.52,10370.79,10502.85,212903483,45358271.26,10984.95,10641.58,10891.47,10936.93,915009,0.09,1428.404,1428.26,1393.899,1403.129,453522016,1434.69,1429.45,1400.14,1413.94,1429.45,95.8339,,393.95,3200.95,3197.52,3127.66,3141.11,642171870,58898208.22,0.09,0,0.1472,0.1039,0.1318,0.142,29.52
2020/7/15,47.2,-20,-56.2,-56.9,256.9,37.12,0.14,14.08,0.87,3.99,-13.28,-3.41,8.26,-11.96,-13.9,96.081,3254.12,3212.6,3224.68,3240.28,1937696,0.25,0.1,0.36,1951.35,0.631,0.156,298.42,0.1,600,47.08,10780.4,10701.68,10570.96,10752.11,186713672,37121990.3,11060.46,10839.33,10998.31,10974.94,719947,0.09,1485.049,1478.27,1432.503,1432.503,494735417,1493.6,1487.16,1441.74,1442.34,1487.16,95.8339,581,401.47,3238.28,3226.56,3200.76,3225.98,662385854,56464900.11,0.11,0,0.1421,0.1115,0.1268,0.1319,27.76
2020/7/16,71.4,-14,-41.2,-55.7,270.8,36.71,,13.52,0.98,4.09,-13.12,-3.34,8.21,-11.76,-13.96,96.346,3249.34,3209.08,3244.06,3215.12,1471311,0.25,0.1,0.36,1936.82,0.618,0.147,300.12,0.1,,46.43,10658.9,10626.46,10495.09,10589.86,153243129,32737404.25,10990.35,10761.52,10984.95,10798.76,628898,0.1,1473.782,1467.564,1460.079,1473.782,370884438,1496.02,1470.24,1464.09,1490.28,1470.24,95.8387,211,401.26,3220.39,3215.57,3198.59,3208.36,516392554,46634931.22,0.08,0,0.137,0.1039,0.104,0.1319,28
2020/7/17,71.1,-7.1,-37.9,-54,259.1,36.57,,13.47,1.16,3.31,-13.15,-3.33,8.21,-11.73,-13.97,95.942,3246.07,3215.37,3219.15,3234.75,1261113,0.25,0.09,0.34,1947.26,0.627,0.146,300.43,0.1,550.8,45.68,10680.7,10645.22,10558.78,10651.59,165050728,33380172.28,10961.07,10811.08,10819.81,10912.53,443143,0.09,1482.396,1473.319,1464.707,1467.874,388909434,1492.09,1479.6,1469.83,1474.57,1479.6,95.8363,53,397.87,3233.52,3224.73,3205.65,3224.21,613258826,56144764.4,0.09,,0.137,0.1014,0.1039,0.1243,25.68
2020/7/20,69.9,27.8,-20.5,-61.3,250.7,36.77,0.12,12.79,1.08,3.16,-13.07,-3.29,8.29,-11.5,-14.01,95.832,3271.48,3210.84,3235.25,3266.2,1401168,0.25,0.1,0.36,1955.22,0.612,0.149,301.57,0.1,532.2,46.82,10971.52,10952.08,10621.9,10672.96,179859928,38642888.24,11263.87,10834.2,10911.24,11250,496402,0.09,1474.373,1467.954,1461.296,1471.67,388910994,1483.93,1474.06,1463.99,1479.4,1474.06,95.8363,743,396.4,3258.61,3251.84,3215.16,3224.29,543165349,49191127.22,0.09,0,0.137,0.1014,0.109,0.1192,24.46
2020/7/21,69.4,57.7,-6.9,-61,246.5,37.67,0.12,13.51,1.15,3.49,-13.44,-3.41,8.43,-11.85,-13.95,95.117,3294.38,3260.16,3264.69,3272.24,1463931,0.25,0.1,0.36,1983.73,0.602,0.142,305.97,0.1,513.2,46.45,11017.43,10833.07,10800.87,11015.54,178367674,35426671.76,11359.92,11079.21,11251.28,11147.27,587994,0.09,1496.73,1487.512,1472.127,1472.127,445340533,1507.2,1496.12,1472.65,1472.75,1496.12,95.8315,267,403.96,3277.29,3257.3,3247.77,3268.52,594082165,49868042.75,0.08,,0.137,0.0786,0.109,0.1268,24.84
2020/7/22,69,62.8,-7.8,-60.5,239.9,37.65,,13.32,1.28,3.44,-13.45,-3.42,8.48,-11.86,-13.93,94.988,3292.87,3248.08,3270.22,3286.58,1354244,0.25,0.09,0.36,2006.54,0.599,0.151,302.5,0.1,510.5,45.32,10910.24,10870.75,10776.24,10850.92,169600283,30016003.11,11214.3,11055.07,11147.01,11099.24,483851,0.09,1493.565,1490.141,1478.883,1486.426,360422264,1504.88,1500.75,1475.47,1494.91,1500.75,95.8291,733,403.61,3279.32,3276.02,3253.1,3254.86,549796664,44531357.48,0.08,,0.1345,0.0811,0.1116,0.1243,24.32
2020/7/23,68.6,66,-9.3,-60.6,236.1,36.9,,14.28,1.32,3.32,-13.57,-3.44,8.47,-12.02,-13.85,94.692,3305.7,3235,3288.84,3248.33,1704453,0.25,0.09,0.36,2033.32,0.579,0.153,303.95,0.1,522.4,43.93,10885.38,10580.59,10531.21,10853.16,222627441,45283057.22,11237.16,10801.58,11146.24,10836.25,644189,0.09,1507.241,1490.203,1477.227,1489.33,388878264,1518.17,1497.73,1482.52,1500.65,1497.73,95.8339,21,404.33,3279.99,3235.66,3222.66,3271.64,629465030,55184067.46,0.08,,0.1345,0.076,0.1014,0.1268,26.08
2020/7/24,68.2,117,54.8,-60.7,236.2,37.1,,13.74,0.95,3.46,-13.5,-3.47,8.42,-12.12,-13.82,94.435,3259.91,3212.1,3250.85,3224.68,1761346,0.25,0.09,0.36,2041.39,0.59,0.148,299.19,0.1,541.4,42.48,10543.42,10483.13,10313.94,10389.53,250205569,40790447.74,10886.33,10582.25,10853.97,10744.56,652482,0.09,1488.672,1467.555,1466.098,1488.672,325942577,1505.28,1472.75,1470.64,1498.54,1472.75,95.8315,149,402.85,3227.26,3215.63,3200.05,3218.58,573324661,51198952.17,0.07,,0.1319,0.0786,0.1039,0.1243,25.84
2020/7/27,67.2,138.6,55.4,-62.4,238.5,37.38,,12.83,1.05,3.71,-13.48,-3.44,8.5,-11.92,-13.9,93.668,3255.88,3212.6,3231.47,3253.11,1299512,0.25,0.1,0.36,2077.43,0.616,0.152,299.71,0.1,567.9,42.61,10689.55,10674.38,10527.64,10547.11,192358625,33833866.99,10975.71,10684.98,10776.41,10966.72,444802,0.09,1484.656,1484.651,1464.477,1468.228,367152344,1493.5,1491.59,1466.51,1476.78,1491.59,95.8315,638,399.58,3241.43,3239.41,3214.25,3219.84,554595790,46171280.39,0.08,,0.137,0.0887,0.0963,0.1268,24.74
2020/7/28,67.3,147.6,59,-64.4,236.2,36.87,,13.35,0.83,3.5,-13.53,-3.46,8.49,-12.03,-13.88,93.696,3267.71,3228.71,3255.88,3233.74,1375293,0.25,0.1,0.36,2092.06,0.58,0.141,301.78,0.1,566.9,41.27,10662.19,10532.5,10527.43,10644.33,166803990,29008004.58,11052.24,10801.07,10974.17,10827.78,445252,0.09,1485.339,1469.755,1469.552,1484.371,348520714,1498.84,1477.79,1475.17,1493.5,1477.79,95.8315,328,398.45,3243.72,3218.44,3216.17,3234.27,485107250,40126039.43,0.08,,0.1192,0.0862,0.0989,0.1119,25.44
